model1,model2,feature,rbo
qwen3_8b,gptoss20b,Pay credit card bills,0.17739919242932398
qwen3_8b,gptoss20b,Schedule payments,0.2586247500757921
qwen3_8b,gptoss20b,Share payments,0.577520629895975
qwen3_8b,gptoss20b,View account balances,0.16771857437717272
qwen3_8b,gptoss20b,View transaction history,0.10938011692772004
qwen3_8b,gptoss20b,Receive payment receipts,0.5030007819157682
qwen3_8b,gptoss20b,Store bill details securely,0.1412434736288818
qwen3_8b,gptoss20b,Activate cards for overseas usage,0.2908767252485481
qwen3_8b,gptoss20b,Currency converter,0.24181973911613425
qwen3_8b,gptoss20b,Financial calculators,0.05165112773521274
qwen3_8b,gptoss20b,Remittances overseas,0.5238912952249491
qwen3_8b,gptoss20b,Track workouts,0.41895277431871736
qwen3_8b,gptoss20b,Monitor heart rate,0.4577896123090821
qwen3_8b,gptoss20b,Set fitness goals,0.5692616242143732
qwen3_8b,gptoss20b,Track weight,0.5399447828059021
qwen3_8b,gptoss20b,Follow training plans,0.40380716901027747
qwen3_8b,gptoss20b,View progress charts,0.388752108694522
qwen3_8b,gptoss20b,Get audio coaching,0.4741919210089135
qwen3_8b,gptoss20b,Track routes on map,0.33923558611974924
qwen3_8b,gptoss20b,Diet planning,0.5338344864810388
qwen3_8b,gptoss20b,Calorie tracking,0.5140069029476152
qwen3_8b,gptoss20b,Turn-by-turn navigation,0.6203563379223757
qwen3_8b,gptoss20b,Find nearby places,0.7494886647535026
qwen3_8b,gptoss20b,View maps offline,0.4962406493133089
qwen3_8b,gptoss20b,Check public transport routes,0.5687168583848368
qwen3_8b,gptoss20b,Save favorite locations,0.6449198905987393
qwen3_8b,gptoss20b,Real-time traffic updates,0.5568181480600936
qwen3_8b,gptoss20b,Stream music,0.7713600700279862
qwen3_8b,gptoss20b,Create playlists,0.7582292563847853
qwen3_8b,gptoss20b,Download content for offline use,0.167933863519516
qwen3_8b,gptoss20b,Audio playback controls,0.5654902368946059
qwen3_8b,gptoss20b,Record audio,0.20058068745649468
qwen3_8b,gptoss20b,Edit audio files,0.15345048010565632
qwen3_8b,gptoss20b,Access breaking news,0.40851900505684535
qwen3_8b,gptoss20b,Personalized news feed,0.45995345672054627
qwen3_8b,gptoss20b,Read articles offline,0.5858929131162626
qwen3_8b,gptoss20b,Bookmark articles,0.5469289492881838
qwen3_8b,gptoss20b,Search news topics,0.5780309945350792
qwen3_8b,gptoss20b,Listen to interviews,0.35740352695928024
qwen3_8b,gptoss20b,Receive news notifications,0.5132403593507707
qwen3_8b,gptoss20b,Browse by categories,0.26244352489118455
qwen3_8b,gptoss20b,Set wallpapers,0.06572298085300031
qwen3_8b,gptoss20b,Customize themes,0.19263485020055615
qwen3_8b,gptoss20b,Change fonts,0.10846966164976742
qwen3_8b,gptoss20b,Automatic wallpaper rotation,0.0843782392321834
qwen3_8b,gptoss20b,Customize interface settings,0.3331398277183939
qwen3_8b,gptoss20b,Photo editing tools,0.41554113676854426
qwen3_8b,gptoss20b,Apply filters and effects,0.4820621146143315
qwen3_8b,gptoss20b,Create collages,0.3573242095925757
qwen3_8b,gptoss20b,Adjust image settings,0.3407008033034667
qwen3_8b,gptoss20b,Save images locally,0.31989523037633005
qwen3_8b,gptoss20b,Share edited photos,0.28033924916354025
qwen3_8b,gptoss20b,Backup and restore data,0.3867419797358279
qwen3_8b,gptoss20b,Sync across devices,0.4217619530541179
qwen3_8b,gptoss20b,Search for products,0.7573938922586031
qwen3_8b,gptoss20b,Compare prices,0.45421874199888224
qwen3_8b,gptoss20b,Add items to wishlist,0.5917642104249056
qwen3_8b,gptoss20b,Secure checkout,0.18659700532950313
qwen3_8b,gptoss20b,Track order delivery status,0.08717297676518898
qwen3_8b,gptoss20b,Browse by category,0.20117054913174187
qwen3_8b,gptoss20b,View product reviews,0.6607098961380953
qwen3_8b,gptoss20b,Barcode scanning for items,0.11819503067074749
qwen3_8b,gptoss20b,Manage shopping cart,0.39804208764649646
qwen3_8b,gptoss20b,Receive daily promotions,0.39785236613410874
qwen3_8b,gptoss20b,Share photos and videos,0.7003269481639611
qwen3_8b,gptoss20b,Follow users,0.6958178218855836
qwen3_8b,gptoss20b,Post content updates,0.6715563835998698
qwen3_8b,gptoss20b,Share content on social networks,0.4856237121752023
qwen3_8b,gptoss20b,Discover new people,0.5469618218459901
qwen3_8b,gptoss20b,Comment on posts,0.7100441536638685
qwen3_8b,gptoss20b,Receive push notifications,0.5638069892522639
qwen3_8b,gptoss20b,File management,0.2610112232988228
qwen3_8b,gptoss20b,Search with suggestions,0.39405149493723785
qwen3_8b,gptoss20b,Book taxis,0.6864386943398896
qwen3_8b,gptoss20b,Track taxi location,0.6979114486034055
qwen3_8b,gptoss20b,Calculate fares,0.7105392410644242
qwen3_8b,gptoss20b,Share media,0.5293885791523324
qwen3_8b,gptoss20b,Access subtitles,0.27806923102769665
qwen3_8b,gptoss20b,Video quality control,0.327826122624115
qwen3_8b,gptoss20b,Weather forecast,0.42423087129254966
qwen3_8b,mistral_open,Read ebooks,0.488620966189152
qwen3_8b,mistral_open,Download books,0.4152451351967662
qwen3_8b,mistral_open,Sync reading progress,0.20427694939351487
qwen3_8b,mistral_open,Highlight text,0.24591331487305182
qwen3_8b,mistral_open,Search within books,0.27970628843091055
qwen3_8b,mistral_open,Send messages,0.6809935641713187
qwen3_8b,mistral_open,Private chat with users,0.5069632689126602
qwen3_8b,mistral_open,Real-time messaging,0.5584319664113033
qwen3_8b,mistral_open,Watch lectures,0.5174943360491252
qwen3_8b,mistral_open,Take quizzes,0.44600606315693725
qwen3_8b,mistral_open,Track learning progress,0.5629188155779938
qwen3_8b,mistral_open,Offline learning,0.4949903167189603
qwen3_8b,mistral_open,Watch live TV,0.2515832579540556
qwen3_8b,mistral_open,Watch videos,0.7521378019508633
qwen3_8b,mistral_open,Transfer money,0.43996490572961944
qwen3_8b,mistral_open,Send money to anyone,0.7186559645448625
qwen3_8b,mistral_open,Receive money,0.5407565222507384
qwen3_8b,mistral_open,Pay bills,0.47958927445185145
qwen3_8b,mistral_open,Schedule payments,0.38385625019892633
qwen3_8b,mistral_open,Share payments,0.6590479240653606
qwen3_8b,mistral_open,View account balances,0.2890642435087432
qwen3_8b,mistral_open,View transaction history,0.28398332821208705
qwen3_8b,mistral_open,Receive payment receipts,0.6464276709959919
qwen3_8b,mistral_open,Store bill details securely,0.18329472781989536
qwen3_8b,mistral_open,Activate cards for overseas usage,0.20254219311624058
qwen3_8b,mistral_open,Currency converter,0.15495705273112773
qwen3_8b,mistral_open,Financial calculators,0.06935832555143631
qwen3_8b,mistral_open,Track workouts,0.25025370587228446
qwen3_8b,mistral_open,Monitor heart rate,0.17592731024327804
qwen3_8b,mistral_open,Set fitness goals,0.4492032172879852
qwen3_8b,mistral_open,Track weight,0.37474570086263276
qwen3_8b,mistral_open,Follow training plans,0.29127253238283823
qwen3_8b,mistral_open,View progress charts,0.32082417117702305
qwen3_8b,mistral_open,Get audio coaching,0.46928104684105704
qwen3_8b,mistral_open,Track routes on map,0.4662083432144707
qwen3_8b,mistral_open,Diet planning,0.29736471991609736
qwen3_8b,mistral_open,Calorie tracking,0.40986561320768977
qwen3_8b,mistral_open,Turn-by-turn navigation,0.4871187792253514
qwen3_8b,mistral_open,Find nearby places,0.5065290313266905
qwen3_8b,mistral_open,View maps offline,0.25444288662715797
qwen3_8b,mistral_open,Check public transport routes,0.5555781568463546
qwen3_8b,mistral_open,Save favorite locations,0.5494264462251277
qwen3_8b,mistral_open,Real-time traffic updates,0.49201420123933615
qwen3_8b,mistral_open,Stream music,0.7542494320644942
qwen3_8b,mistral_open,Create playlists,0.7332653461438136
qwen3_8b,mistral_open,Download content for offline use,0.18318072339718877
qwen3_8b,mistral_open,Audio playback controls,0.6078571427941116
qwen3_8b,mistral_open,Record audio,0.010083148288035105
qwen3_8b,mistral_open,Edit audio files,0.17645860118092624
qwen3_8b,mistral_open,Access breaking news,0.2723762011861366
qwen3_8b,mistral_open,Personalized news feed,0.47118209010333595
qwen3_8b,mistral_open,Read articles offline,0.4745732041060428
qwen3_8b,mistral_open,Bookmark articles,0.48957157817867464
qwen3_8b,mistral_open,Search news topics,0.3780553940679173
qwen3_8b,mistral_open,Listen to interviews,0.43067855805622424
qwen3_8b,mistral_open,Receive news notifications,0.2523601525458353
qwen3_8b,mistral_open,Browse by categories,0.0553736249018123
qwen3_8b,mistral_open,Set wallpapers,0.009789000896709725
qwen3_8b,mistral_open,Customize themes,0.06685496624303129
qwen3_8b,mistral_open,Change fonts,0.11931614922321171
qwen3_8b,mistral_open,Automatic wallpaper rotation,0.10590683981845656
qwen3_8b,mistral_open,Customize interface settings,0.13351386911746782
qwen3_8b,mistral_open,Photo editing tools,0.3534434713748393
qwen3_8b,mistral_open,Apply filters and effects,0.29484076198779524
qwen3_8b,mistral_open,Create collages,0.17432431262450032
qwen3_8b,mistral_open,Adjust image settings,0.25665875864532545
qwen3_8b,mistral_open,Save images locally,0.3298813467629202
qwen3_8b,mistral_open,Share edited photos,0.2158626836039557
qwen3_8b,mistral_open,Sync across devices,0.6374142861763853
qwen3_8b,mistral_open,Search for products,0.3954485776914187
qwen3_8b,mistral_open,Compare prices,0.36605488964189564
qwen3_8b,mistral_open,Add items to wishlist,0.682919279764491
qwen3_8b,mistral_open,Track order delivery status,0.3422814621888758
qwen3_8b,mistral_open,Browse by category,0.07707082848432502
qwen3_8b,mistral_open,View product reviews,0.47419095523064464
qwen3_8b,mistral_open,Barcode scanning for items,0.21546716068976468
qwen3_8b,mistral_open,Manage shopping cart,0.3249975406591129
qwen3_8b,mistral_open,Receive daily promotions,0.03896386018289143
qwen3_8b,mistral_open,Share photos and videos,0.7444016569988409
qwen3_8b,mistral_open,Follow users,0.792673695497091
qwen3_8b,mistral_open,Post content updates,0.8306356273899521
qwen3_8b,mistral_open,Share content on social networks,0.7588125723518007
qwen3_8b,mistral_open,Discover new people,0.5469329375337534
qwen3_8b,mistral_open,Comment on posts,0.7188898007348539
qwen3_8b,mistral_open,Receive push notifications,0.5229343485838815
qwen3_8b,mistral_open,Search with suggestions,0.13544386113360155
qwen3_8b,mistral_open,Book taxis,0.544115137072886
qwen3_8b,mistral_open,Track taxi location,0.568610776500256
qwen3_8b,mistral_open,Share media,0.7803790936745586
qwen3_8b,mistral_open,Video quality control,0.0001668213431730377
qwen3_8b,mistral_open,Weather forecast,0.4935580935253635
qwen3_8b,deepseekr1_8b,Read ebooks,0.19592998791223665
qwen3_8b,deepseekr1_8b,Download books,0.44515033732454945
qwen3_8b,deepseekr1_8b,Sync reading progress,0.2567461456631164
qwen3_8b,deepseekr1_8b,Highlight text,0.410055931717989
qwen3_8b,deepseekr1_8b,Search within books,0.45832075684582724
qwen3_8b,deepseekr1_8b,Send messages,0.7102030510609727
qwen3_8b,deepseekr1_8b,Private chat with users,0.5691046828162633
qwen3_8b,deepseekr1_8b,Real-time messaging,0.7254954345236662
qwen3_8b,deepseekr1_8b,Access courses,0.6221886562156802
qwen3_8b,deepseekr1_8b,Watch lectures,0.5926313832798001
qwen3_8b,deepseekr1_8b,Take quizzes,0.3779893518242599
qwen3_8b,deepseekr1_8b,Track learning progress,0.6092412601348525
qwen3_8b,deepseekr1_8b,Offline learning,0.565053798473966
qwen3_8b,deepseekr1_8b,Watch live TV,0.39644638781065955
qwen3_8b,deepseekr1_8b,Watch videos,0.7089120638402281
qwen3_8b,deepseekr1_8b,Transfer money,0.60986464684499
qwen3_8b,deepseekr1_8b,Send money to anyone,0.6678862500216066
qwen3_8b,deepseekr1_8b,Receive money,0.7362202423544795
qwen3_8b,deepseekr1_8b,Pay bills,0.5658199295490537
qwen3_8b,deepseekr1_8b,Pay credit card bills,0.3122457866654082
qwen3_8b,deepseekr1_8b,Schedule payments,0.4346872795447044
qwen3_8b,deepseekr1_8b,Share payments,0.6210880071300519
qwen3_8b,deepseekr1_8b,View account balances,0.27825381308695957
qwen3_8b,deepseekr1_8b,View transaction history,0.3588727508636941
qwen3_8b,deepseekr1_8b,Receive payment receipts,0.42655466670198366
qwen3_8b,deepseekr1_8b,Store bill details securely,0.23361919906775566
qwen3_8b,deepseekr1_8b,Activate cards for overseas usage,0.3374144452204802
qwen3_8b,deepseekr1_8b,Currency converter,0.4157035414908391
qwen3_8b,deepseekr1_8b,Financial calculators,0.11215769369943233
qwen3_8b,deepseekr1_8b,Remittances overseas,0.3972652693829589
qwen3_8b,deepseekr1_8b,Track workouts,0.43945165875889314
qwen3_8b,deepseekr1_8b,Monitor heart rate,0.4810820243243256
qwen3_8b,deepseekr1_8b,Set fitness goals,0.5826819950539469
qwen3_8b,deepseekr1_8b,Track weight,0.5862889831989695
qwen3_8b,deepseekr1_8b,Follow training plans,0.5051676303853314
qwen3_8b,deepseekr1_8b,View progress charts,0.4119230100759001
qwen3_8b,deepseekr1_8b,Get audio coaching,0.46075295956456896
qwen3_8b,deepseekr1_8b,Track routes on map,0.567497171166702
qwen3_8b,deepseekr1_8b,Diet planning,0.4024072545612074
qwen3_8b,deepseekr1_8b,Calorie tracking,0.3997865686671206
qwen3_8b,deepseekr1_8b,Turn-by-turn navigation,0.6145531230943092
qwen3_8b,deepseekr1_8b,Find nearby places,0.7739575495643995
qwen3_8b,deepseekr1_8b,View maps offline,0.6454521120895624
qwen3_8b,deepseekr1_8b,Check public transport routes,0.6137282997761345
qwen3_8b,deepseekr1_8b,Save favorite locations,0.6273486832679399
qwen3_8b,deepseekr1_8b,Real-time traffic updates,0.6659934655476575
qwen3_8b,deepseekr1_8b,Stream music,0.8489403385854486
qwen3_8b,deepseekr1_8b,Create playlists,0.7302587088813643
qwen3_8b,deepseekr1_8b,Download content for offline use,0.22445043351478514
qwen3_8b,deepseekr1_8b,Audio playback controls,0.5632163951039293
qwen3_8b,deepseekr1_8b,Record audio,0.25798165113146415
qwen3_8b,deepseekr1_8b,Edit audio files,0.27602659425417325
qwen3_8b,deepseekr1_8b,Access breaking news,0.4001162070147619
qwen3_8b,deepseekr1_8b,Personalized news feed,0.46263006973731163
qwen3_8b,deepseekr1_8b,Read articles offline,0.5363686638581975
qwen3_8b,deepseekr1_8b,Bookmark articles,0.42440547797974476
qwen3_8b,deepseekr1_8b,Search news topics,0.6021222779406297
qwen3_8b,deepseekr1_8b,Listen to interviews,0.3921417656358622
qwen3_8b,deepseekr1_8b,Receive news notifications,0.5690903036697744
qwen3_8b,deepseekr1_8b,Browse by categories,0.4313996696690615
qwen3_8b,deepseekr1_8b,Set wallpapers,0.09737971935775067
qwen3_8b,deepseekr1_8b,Customize themes,0.13375272750095624
qwen3_8b,deepseekr1_8b,Change fonts,0.07770218014243888
qwen3_8b,deepseekr1_8b,Automatic wallpaper rotation,0.14430951338388445
qwen3_8b,deepseekr1_8b,Customize interface settings,0.1979307987558848
qwen3_8b,deepseekr1_8b,Photo editing tools,0.6517010351389448
qwen3_8b,deepseekr1_8b,Apply filters and effects,0.6312243279464352
qwen3_8b,deepseekr1_8b,Create collages,0.39941936228188907
qwen3_8b,deepseekr1_8b,Adjust image settings,0.5579053404531681
qwen3_8b,deepseekr1_8b,Save images locally,0.3382421871712622
qwen3_8b,deepseekr1_8b,Share edited photos,0.42110953406986
qwen3_8b,deepseekr1_8b,Backup and restore data,0.618588807165412
qwen3_8b,deepseekr1_8b,Sync across devices,0.5299260034667005
qwen3_8b,deepseekr1_8b,Search for products,0.6058818178916126
qwen3_8b,deepseekr1_8b,Compare prices,0.37383977927982437
qwen3_8b,deepseekr1_8b,Add items to wishlist,0.7517865424167007
qwen3_8b,deepseekr1_8b,Secure checkout,0.44145430765655297
qwen3_8b,deepseekr1_8b,Track order delivery status,0.3539208321796975
qwen3_8b,deepseekr1_8b,Browse by category,0.37611360919296793
qwen3_8b,deepseekr1_8b,View product reviews,0.5943975425515863
qwen3_8b,deepseekr1_8b,Barcode scanning for items,0.23748095617882842
qwen3_8b,deepseekr1_8b,Manage shopping cart,0.34544751729565204
qwen3_8b,deepseekr1_8b,Receive daily promotions,0.4849126808993644
qwen3_8b,deepseekr1_8b,Share photos and videos,0.7371784165251637
qwen3_8b,deepseekr1_8b,Follow users,0.7052118869128157
qwen3_8b,deepseekr1_8b,Post content updates,0.6546569965885333
qwen3_8b,deepseekr1_8b,Share content on social networks,0.7064008455779185
qwen3_8b,deepseekr1_8b,Discover new people,0.4397607868757901
qwen3_8b,deepseekr1_8b,Comment on posts,0.7129447504823897
qwen3_8b,deepseekr1_8b,Receive push notifications,0.5931879190599187
qwen3_8b,deepseekr1_8b,File management,0.3331931348115846
qwen3_8b,deepseekr1_8b,Search with suggestions,0.41173177975638525
qwen3_8b,deepseekr1_8b,Book taxis,0.6789123876105517
qwen3_8b,deepseekr1_8b,Track taxi location,0.6831787875987163
qwen3_8b,deepseekr1_8b,Calculate fares,0.6656276631936712
qwen3_8b,deepseekr1_8b,Share media,0.6600274828547235
qwen3_8b,deepseekr1_8b,Access subtitles,0.32462870172048236
qwen3_8b,deepseekr1_8b,Video quality control,0.3546847906402193
qwen3_8b,deepseekr1_8b,Weather forecast,0.5188218948542496
gptoss20b,mistral_open,Read ebooks,0.6060725995082813
gptoss20b,mistral_open,Download books,0.5787355839627427
gptoss20b,mistral_open,Sync reading progress,0.5629301301705801
gptoss20b,mistral_open,Highlight text,0.26245206622079903
gptoss20b,mistral_open,Search within books,0.3218613413272238
gptoss20b,mistral_open,Send messages,0.647485269855717
gptoss20b,mistral_open,Private chat with users,0.38485871022226875
gptoss20b,mistral_open,Real-time messaging,0.5482327627507737
gptoss20b,mistral_open,Watch lectures,0.5995809478361732
gptoss20b,mistral_open,Take quizzes,0.45267904823594785
gptoss20b,mistral_open,Track learning progress,0.6397166969212446
gptoss20b,mistral_open,Offline learning,0.5422605893301778
gptoss20b,mistral_open,Watch live TV,0.23981742366343733
gptoss20b,mistral_open,Watch videos,0.7350291921217398
gptoss20b,mistral_open,Transfer money,0.5140584829518511
gptoss20b,mistral_open,Send money to anyone,0.714291046483847
gptoss20b,mistral_open,Receive money,0.606043120025312
gptoss20b,mistral_open,Pay bills,0.45104875423018037
gptoss20b,mistral_open,Schedule payments,0.25580301604641525
gptoss20b,mistral_open,Share payments,0.5969939173839236
gptoss20b,mistral_open,View account balances,0.24195092186284445
gptoss20b,mistral_open,View transaction history,0.17054962813130103
gptoss20b,mistral_open,Receive payment receipts,0.5485982917611836
gptoss20b,mistral_open,Store bill details securely,0.13021037966258484
gptoss20b,mistral_open,Activate cards for overseas usage,0.3511073777790117
gptoss20b,mistral_open,Currency converter,0.20077030623854542
gptoss20b,mistral_open,Financial calculators,0.01605529777626726
gptoss20b,mistral_open,Track workouts,0.28233959416354354
gptoss20b,mistral_open,Monitor heart rate,0.18239631257897265
gptoss20b,mistral_open,Set fitness goals,0.47159886303571097
gptoss20b,mistral_open,Track weight,0.49233515446848447
gptoss20b,mistral_open,Follow training plans,0.3864325063332597
gptoss20b,mistral_open,View progress charts,0.3408452005935373
gptoss20b,mistral_open,Get audio coaching,0.41621920909663085
gptoss20b,mistral_open,Track routes on map,0.11261847411697117
gptoss20b,mistral_open,Diet planning,0.43824885861352864
gptoss20b,mistral_open,Calorie tracking,0.5067867716480128
gptoss20b,mistral_open,Turn-by-turn navigation,0.549771458339165
gptoss20b,mistral_open,Find nearby places,0.5578158075323867
gptoss20b,mistral_open,View maps offline,0.2507739183843663
gptoss20b,mistral_open,Check public transport routes,0.47484896693857354
gptoss20b,mistral_open,Save favorite locations,0.5852430572756244
gptoss20b,mistral_open,Real-time traffic updates,0.39010184409037174
gptoss20b,mistral_open,Stream music,0.7396460422243062
gptoss20b,mistral_open,Create playlists,0.7849426152065464
gptoss20b,mistral_open,Download content for offline use,0.16879047685289902
gptoss20b,mistral_open,Audio playback controls,0.7185305781207075
gptoss20b,mistral_open,Record audio,0.06667226094732423
gptoss20b,mistral_open,Edit audio files,0.12851400942090213
gptoss20b,mistral_open,Access breaking news,0.338009293526131
gptoss20b,mistral_open,Personalized news feed,0.5343425924277281
gptoss20b,mistral_open,Read articles offline,0.555546315066523
gptoss20b,mistral_open,Bookmark articles,0.593846321789355
gptoss20b,mistral_open,Search news topics,0.34563410621658947
gptoss20b,mistral_open,Listen to interviews,0.5736265806246548
gptoss20b,mistral_open,Receive news notifications,0.26493980789926574
gptoss20b,mistral_open,Browse by categories,0.12180460051724692
gptoss20b,mistral_open,Set wallpapers,0.22291477608074237
gptoss20b,mistral_open,Customize themes,0.11649986815945
gptoss20b,mistral_open,Change fonts,0.08924513705372233
gptoss20b,mistral_open,Automatic wallpaper rotation,0.11013904046793323
gptoss20b,mistral_open,Customize interface settings,0.28450929134892516
gptoss20b,mistral_open,Photo editing tools,0.5216662032720779
gptoss20b,mistral_open,Apply filters and effects,0.3247560103827114
gptoss20b,mistral_open,Create collages,0.21798546130665603
gptoss20b,mistral_open,Adjust image settings,0.3826916766034839
gptoss20b,mistral_open,Save images locally,0.3402745155086363
gptoss20b,mistral_open,Share edited photos,0.17431843305462785
gptoss20b,mistral_open,Sync across devices,0.39664036373508593
gptoss20b,mistral_open,Search for products,0.4270116650019771
gptoss20b,mistral_open,Compare prices,0.40648551454379944
gptoss20b,mistral_open,Add items to wishlist,0.5697708974419252
gptoss20b,mistral_open,Track order delivery status,0.2548217924386254
gptoss20b,mistral_open,Browse by category,0.10403883111571315
gptoss20b,mistral_open,View product reviews,0.46624210518857734
gptoss20b,mistral_open,Barcode scanning for items,0.11028863658568083
gptoss20b,mistral_open,Manage shopping cart,0.5429527935786834
gptoss20b,mistral_open,Receive daily promotions,0.0484201126760043
gptoss20b,mistral_open,Share photos and videos,0.698168652335378
gptoss20b,mistral_open,Follow users,0.7097571701702962
gptoss20b,mistral_open,Post content updates,0.7161836654771283
gptoss20b,mistral_open,Share content on social networks,0.5449704534405913
gptoss20b,mistral_open,Discover new people,0.5381999370996045
gptoss20b,mistral_open,Comment on posts,0.722912086090519
gptoss20b,mistral_open,Receive push notifications,0.5217972077510364
gptoss20b,mistral_open,Search with suggestions,0.1953671364545483
gptoss20b,mistral_open,Book taxis,0.5926584351272497
gptoss20b,mistral_open,Track taxi location,0.6606279411674857
gptoss20b,mistral_open,Share media,0.5358116554814019
gptoss20b,mistral_open,Video quality control,0.03867327965829386
gptoss20b,mistral_open,Weather forecast,0.48786527799664847
gptoss20b,deepseekr1_8b,Read ebooks,0.2588601084307576
gptoss20b,deepseekr1_8b,Download books,0.5268785812234205
gptoss20b,deepseekr1_8b,Sync reading progress,0.4305923416706127
gptoss20b,deepseekr1_8b,Highlight text,0.34185842630854424
gptoss20b,deepseekr1_8b,Search within books,0.3447214236958117
gptoss20b,deepseekr1_8b,Send messages,0.7003671795198145
gptoss20b,deepseekr1_8b,Private chat with users,0.6540432777179255
gptoss20b,deepseekr1_8b,Real-time messaging,0.7244567986901952
gptoss20b,deepseekr1_8b,Access courses,0.5516187610382146
gptoss20b,deepseekr1_8b,Watch lectures,0.4768431324340169
gptoss20b,deepseekr1_8b,Take quizzes,0.31798783373769873
gptoss20b,deepseekr1_8b,Track learning progress,0.5867404147677752
gptoss20b,deepseekr1_8b,Offline learning,0.4873479605757393
gptoss20b,deepseekr1_8b,Watch live TV,0.3915525816127683
gptoss20b,deepseekr1_8b,Watch videos,0.6813346989519619
gptoss20b,deepseekr1_8b,Transfer money,0.6114312526747822
gptoss20b,deepseekr1_8b,Send money to anyone,0.7059778488147052
gptoss20b,deepseekr1_8b,Receive money,0.7170822318910582
gptoss20b,deepseekr1_8b,Pay bills,0.5170974644150079
gptoss20b,deepseekr1_8b,Pay credit card bills,0.262044041468831
gptoss20b,deepseekr1_8b,Schedule payments,0.2453811574973442
gptoss20b,deepseekr1_8b,Share payments,0.5523772075951225
gptoss20b,deepseekr1_8b,View account balances,0.12023915262025994
gptoss20b,deepseekr1_8b,View transaction history,0.13608018635368593
gptoss20b,deepseekr1_8b,Receive payment receipts,0.35982267911026933
gptoss20b,deepseekr1_8b,Store bill details securely,0.10655135904047
gptoss20b,deepseekr1_8b,Activate cards for overseas usage,0.30297686653363454
gptoss20b,deepseekr1_8b,Currency converter,0.203590555147563
gptoss20b,deepseekr1_8b,Financial calculators,0.04076026173317622
gptoss20b,deepseekr1_8b,Remittances overseas,0.48342722360930585
gptoss20b,deepseekr1_8b,Track workouts,0.5117596532963238
gptoss20b,deepseekr1_8b,Monitor heart rate,0.5041003775172733
gptoss20b,deepseekr1_8b,Set fitness goals,0.5278844314055201
gptoss20b,deepseekr1_8b,Track weight,0.4902965780075165
gptoss20b,deepseekr1_8b,Follow training plans,0.4877969210231996
gptoss20b,deepseekr1_8b,View progress charts,0.5661096266204249
gptoss20b,deepseekr1_8b,Get audio coaching,0.4673466399111501
gptoss20b,deepseekr1_8b,Track routes on map,0.3993912254275422
gptoss20b,deepseekr1_8b,Diet planning,0.5374166079237165
gptoss20b,deepseekr1_8b,Calorie tracking,0.523722928110366
gptoss20b,deepseekr1_8b,Turn-by-turn navigation,0.6234439600645684
gptoss20b,deepseekr1_8b,Find nearby places,0.7995872936879933
gptoss20b,deepseekr1_8b,View maps offline,0.5349160320437971
gptoss20b,deepseekr1_8b,Check public transport routes,0.4911523034965624
gptoss20b,deepseekr1_8b,Save favorite locations,0.6251756314790238
gptoss20b,deepseekr1_8b,Real-time traffic updates,0.5782896845640565
gptoss20b,deepseekr1_8b,Stream music,0.7812807687404433
gptoss20b,deepseekr1_8b,Create playlists,0.8199622848031841
gptoss20b,deepseekr1_8b,Download content for offline use,0.25987811634594954
gptoss20b,deepseekr1_8b,Audio playback controls,0.7350020971134588
gptoss20b,deepseekr1_8b,Record audio,0.15869276798326382
gptoss20b,deepseekr1_8b,Edit audio files,0.25851464441812544
gptoss20b,deepseekr1_8b,Access breaking news,0.43476864035118873
gptoss20b,deepseekr1_8b,Personalized news feed,0.4899811346199364
gptoss20b,deepseekr1_8b,Read articles offline,0.5941140211926996
gptoss20b,deepseekr1_8b,Bookmark articles,0.47663059968788735
gptoss20b,deepseekr1_8b,Search news topics,0.5224607965453509
gptoss20b,deepseekr1_8b,Listen to interviews,0.5525853564056182
gptoss20b,deepseekr1_8b,Receive news notifications,0.5763241629871283
gptoss20b,deepseekr1_8b,Browse by categories,0.23938853405377294
gptoss20b,deepseekr1_8b,Set wallpapers,0.0639012673768087
gptoss20b,deepseekr1_8b,Customize themes,0.1370388741369812
gptoss20b,deepseekr1_8b,Change fonts,0.09770022315005017
gptoss20b,deepseekr1_8b,Automatic wallpaper rotation,0.05295207712370365
gptoss20b,deepseekr1_8b,Customize interface settings,0.21610553182929093
gptoss20b,deepseekr1_8b,Photo editing tools,0.42759746912147767
gptoss20b,deepseekr1_8b,Apply filters and effects,0.4869579811160093
gptoss20b,deepseekr1_8b,Create collages,0.30298706859859553
gptoss20b,deepseekr1_8b,Adjust image settings,0.33764742670591247
gptoss20b,deepseekr1_8b,Save images locally,0.3965839348211084
gptoss20b,deepseekr1_8b,Share edited photos,0.27021407012692955
gptoss20b,deepseekr1_8b,Backup and restore data,0.3831272542216169
gptoss20b,deepseekr1_8b,Sync across devices,0.294336662973298
gptoss20b,deepseekr1_8b,Search for products,0.581648427898804
gptoss20b,deepseekr1_8b,Compare prices,0.3846758934567371
gptoss20b,deepseekr1_8b,Add items to wishlist,0.5705283395774893
gptoss20b,deepseekr1_8b,Secure checkout,0.3173133999293357
gptoss20b,deepseekr1_8b,Track order delivery status,0.15292353804114225
gptoss20b,deepseekr1_8b,Browse by category,0.22579331126191804
gptoss20b,deepseekr1_8b,View product reviews,0.47826508795453165
gptoss20b,deepseekr1_8b,Barcode scanning for items,0.11039618479966343
gptoss20b,deepseekr1_8b,Manage shopping cart,0.5246462663602535
gptoss20b,deepseekr1_8b,Receive daily promotions,0.372900891990068
